Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,16/09/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Russian Federation,RUS,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21482.74805,20340.13281,17367.64063,15870.60547,13880.46484,13308.20508,12827.11621,13028.20801,12358.15234,13189.79395,14569.93652,15378.08984,16175.09766,17434.80859,18765.51953,20042.81445,21757.46484,23647.26563,24887.85352,22939.69336,23961.2207,24972.07813,25933.29297,26332.39648,26057.15625,25488.0957,25490.70898,25926.44336,26656.41016,27254.57422,26578.46094,27969.67773
Rwanda,RWA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.6343101,939.5014674,1051.322073,1033.701525,542.6598412,746.3497122,816.7606261,870.9596778,874.1888814,846.7526539,867.6151907,907.2135292,1003.020778,1009.526029,1069.297799,1148.446372,1226.238741,1287.048412,1393.029902,1441.000286,1507.16501,1586.960943,1682.206491,1718.935476,1780.144699,1889.158106,1950.526265,1975.248661,2088.749474,2227.515571,2098.635559,2270.218365
South Asia,SAS,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1974.746299,1971.962703,2041.239481,2083.758122,2161.296463,2261.541833,2365.265274,2404.656008,2487.253946,2624.4573,2681.433484,2750.047613,2797.762097,2947.722069,3115.065374,3294.211854,3487.670715,3681.309495,3743.601993,3944.560546,4177.820623,4329.769304,4506.199102,4715.462597,4976.382649,5276.016918,5610.415948,5899.629315,6201.343091,6369.648115,5970.766272,6394.550388
Saudi Arabia,SAU,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41392.51415,46075.10905,46498.53681,44623.49065,43761.29813,42855.76627,43073.11115,42710.89108,43111.06261,40643.81856,41955.18863,40393.95352,38170.206,41229.79377,43210.23023,44309.51437,44276.87275,43865.90028,45340.0975,43169.52258,44036.74724,46989.13416,48024.43579,47848.36495,48209.12757,48921.1983,48625.84585,47306.21202,47629.95181,46999.93814,44349.47283,45104.27777
Sudan,SDN,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2778.191895,2910.641846,3022.821045,3079.733643,3030.216797,3128.05127,3225.80542,3714.855713,3770.704346,3782.325928,3912.51709,4052.506836,4177.680176,4318.017578,4414.896973,4535.845215,4699.750488,4834.11084,4885.308594,4625.24707,4680.770996,4956.594238,4576.473633,4555.347656,4654.063965,4630.155273,4677.160156,4598.850098,4369.761719,4173.566406,3927.043945,3838.73999
Senegal,SEN,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2472.784404,2463.537947,2422.778635,2385.089464,2317.935828,2380.247333,2367.648145,2381.506898,2463.460876,2557.792835,2595.109288,2642.686144,2580.8321,2658.561798,2712.877539,2758.353446,2750.19548,2754.192237,2780.615307,2780.613027,2797.11016,2757.079405,2788.671459,2777.111769,2868.315877,2966.455347,3068.058303,3203.906368,3309.486173,3368.262274,3321.681151,3430.442618
Singapore,SGP,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37289.7517,38667.75058,40014.82606,43486.23422,46819.52299,48677.58748,50230.88207,52611.78908,49740.24464,52166.02258,55904.2336,53833.72753,55437.55789,58819.95605,63862.12344,66973.54566,70756.44143,73992.12378,71464.9282,69430.48467,78115.21181,81258.0849,82805.61445,85400.72514,87616.63753,89160.72716,91146.09585,95310.33386,98336.95649,98283.30891,94505.63616,106032.2248
Solomon Islands,SLB,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2317.715066,2388.523303,2616.63308,2645.174426,2779.432008,2974.645863,2938.766705,2831.588797,2789.58062,2700.752919,2253.043814,2018.581472,1910.310206,1982.204509,2061.181205,2122.464729,2174.24593,2219.85775,2296.320382,2301.303158,2439.543123,2550.802675,2530.405147,2594.115528,2551.02851,2518.312466,2596.035784,2663.492004,2697.164052,2660.514892,2482.374946,2417.72498
Sierra Leone,SLE,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1453.143795,1477.436844,1196.790707,1218.499448,1200.089106,1105.579728,1122.698376,1051.199251,1058.683903,1018.918474,1057.739598,955.3021343,1156.181979,1206.679841,1231.16054,1238.394612,1250.048412,1314.60562,1353.051861,1365.218902,1406.175377,1461.355165,1645.764968,1942.880038,1987.068788,1543.712082,1602.133005,1633.730738,1654.599843,1705.191452,1637.296623,1653.17542
El Salvador,SLV,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5287.495538,5294.051245,5588.245906,5833.52513,6028.795544,6239.394829,6222.214895,6354.539925,6465.164158,6551.751828,6577.153844,6591.269184,6655.487668,6723.657161,6749.982948,6900.4893,7168.003471,7269.7202,7392.896615,7208.123566,7328.79835,7575.844895,7754.985417,7892.466213,7990.441678,8143.326328,8309.900788,8454.052167,8615.689692,8776.119516,7982.626119,8800.993225
San Marino,SMR,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63990.01449,68029.67719,73393.25538,74121.58976,77249.23671,76507.47523,78396.54464,80883.70326,81766.00552,83839.84989,88683.31675,87177.9021,77188.62983,72038.11483,65142.76563,59708.72838,58419.91459,57328.0776,58061.85637,59009.80185,58867.01326,59546.59135,60633.06165,56478.81077,
Somalia,SOM,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.3010055,917.8765492,1026.03818,1081.763907,1079.112443,1129.531464,1186.450871,1180.965971,1185.562018
Serbia,SRB,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7752.191286,8245.973496,8865.071475,9196.053631,8359.607858,8900.597616,9529.220775,10146.56913,10614.33265,11599.64923,12277.98163,12955.95856,13846.28812,14691.78637,14347.8622,14510.96932,14923.80779,14894.2021,15399.78929,15226.32648,15578.2093,16182.82839,16611.02374,17452.80313,18306.78524,18255.0542,19761.64742
Sub-Saharan Africa (excluding high income),SSA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2967.69061,2900.890726,2815.5909,2721.054497,2676.608598,2699.249521,2764.426896,2808.560667,2804.66761,2795.810983,2818.801918,2863.85242,2958.835393,3002.658172,3117.451452,3220.867036,3328.953104,3442.594349,3527.587089,3533.787041,3641.071239,3699.107011,3729.651084,3810.947461,3890.806634,3901.48013,3860.579282,3860.431521,3868.776086,3872.206868,3702.254783,3761.662029
South Sudan,SSD,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2969.313941,2902.528671,2817.337671,2722.889049,2678.373452,2700.941788,2766.159273,2810.483516,2806.722384,2797.85072,2820.817791,2865.756902,2960.694457,3004.33865,3119.018049,3222.548212,3330.757814,3444.55792,3529.430355,3535.553771,3642.892862,3701.053138,3731.566092,3812.930274,3892.82611,3903.568348,3862.739975,3862.642114,3871.004831,3874.452186,3704.258448,3763.648857
Small states,SST,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12233.3667,12425.38205,12623.42438,13014.6555,13321.57978,13702.46569,14168.7546,15017.04002,15510.17976,16603.72163,17576.70287,18217.4399,17946.39684,18750.61193,19519.50933,19797.87428,20084.31087,20377.12182,20508.77585,20573.74501,20487.74698,20552.32963,20626.6887,19138.14416,19572.15542
Sao Tome and Principe,STP,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2589.163857,2602.347064,2718.922657,2761.949328,2887.700597,3069.000526,3080.798742,3239.020211,3227.913337,3357.470193,3426.324614,3461.32746,3558.436593,3720.786785,3794.358595,3878.82987,3952.945394,3993.278796,4005.341623,4051.604844,4046.923126
Suriname,SUR,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13888.90629,13993.14007,13793.65175,12647.88425,12865.37683,12668.77882,12614.01492,13158.10327,13294.67534,12952.44603,13068.20612,13456.20576,13670.79147,14361.99274,15401.51879,15908.30074,16635.73971,17284.62728,17793.99599,18120.32454,18840.36902,19716.9318,20020.31498,20379.87057,20210.99621,19317.05451,18180.60261,18283.68839,19005.65435,19036.74504,15864.551,15179.05889
Slovak Republic,SVK,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11695.34794,11872.30934,12559.4602,13254.52784,14102.08175,14910.19417,15497.14935,15464.94467,15666.54221,16205.92945,16942.88459,17886.35724,18834.39111,20079.91016,21784.33086,24136.97208,25460.73776,24039.66267,25528.74573,26168.27826,26478.60215,26623.35055,27322.14239,28719.86308,29236.92193,30061.55147,31159.02246,31927.59383,30509.76932,31498.12636
Slovenia,SVN,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21480.32798,22182.21169,23333.71968,24151.53898,25421.2949,26276.94456,27079.4749,27994.06198,28805.38512,30041.81457,31128.82984,32812.73849,34907.36883,36075.46697,33052.22754,33350.61359,33568.06735,32613.49053,32234.02576,33093.75044,33799.72553,34853.04212,36507.55304,37984.13292,38946.68538,37050.54764,39969.8118
Sweden,SWE,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34156.8203,33536.01491,32953.61829,32086.01264,33110.82558,34233.70278,34719.11075,35764.68476,37286.09539,38839.42627,40625.36205,41103.72646,41870.25916,42678.28414,44354.39106,45440.29675,47292.31369,48557.38435,47963.49375,45492.76817,47791.37152,48947.43931,48300.8425,48462.16,49258.99616,50928.96298,51334.43203,51947.95425,52349.29243,52850.56918,50925.18088,53050.32653
Eswatini,SWZ,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5097.823655,5047.366559,5079.630666,5115.21619,5123.078635,5258.970231,5353.189112,5416.68403,5464.121001,5545.102789,5579.13661,5592.506087,5806.266986,6009.495481,6206.091854,6551.010212,6906.564504,7167.543196,7176.213534,7236.734764,7459.228043,7575.715655,7930.869172,8179.815504,8193.672853,8307.782174,8321.024136,8408.035915,8521.530159,8652.922717,8404.727199,8934.877868
Sint Maarten (Dutch part),SXM,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41969.40438,43543.89042,46392.86946,45401.70305,43523.53646,42946.6852,41852.40477,40857.77089,37914.12297,35133.83144,,,
Seychelles,SYC,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14884.88778,15093.39103,16100.24252,16745.32522,16174.60479,15806.9543,16342.71842,18084.10329,19224.11871,19203.08055,19320.64083,18865.32806,18519.18541,17627.26859,17188.34821,18649.68385,19983.75998,21953.98978,21007.58002,20694.00462,21322.53877,23617.02909,23681.34689,24647.07805,25359.84646,26198.7213,27234.41323,28116.71049,28740.54985,29365.99966,26867.55911,27159.65534
Syrian Arab Republic,SYR,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23761.20658,23049.44728,22849.57591,24392.02057,26693.10354,28175.2522,27060.58966,28160.88929,29251.07773,21126.94785,21291.26149
Chad,TCD,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.785541,1055.16205,1103.79737,901.025651,960.5858162,940.6824244,929.5803706,949.080824,980.2344499,939.2729204,897.3470374,964.7374808,1007.06275,1111.604592,1430.368325,1618.136616,1572.482178,1569.748832,1564.79169,1577.669488,1732.691584,1676.769458,1765.194984,1804.322522,1866.266079,1857.107864,1687.053569,1587.032328,1576.321115,1579.626101,1509.027172,1447.806492
East Asia & Pacific (IDA & IBRD countries),TEA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2211.871578,2344.412976,2544.913859,2769.879535,3010.807463,3255.644654,3496.752765,3682.710427,3665.576138,3835.917256,4073.691532,4294.302049,4578.838315,4922.978931,5304.905035,5751.683298,6292.878284,6970.179555,7479.905716,7966.322301,8661.957851,9298.834712,9902.899071,10509.99119,11125.26317,11755.4148,12417.93696,13131.92163,13879.99922,14585.32401,14631.78286,15558.38543
Europe & Central Asia (IDA & IBRD countries),TEC,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15017.13496,14076.44017,12620.30178,11861.91723,10674.33337,10535.42903,10552.89583,10806.43475,10698.71547,10965.75654,11793.27276,12164.49954,12787.77423,13600.88381,14684.14261,15624.47058,16837.2127,18110.3485,18871.15448,17802.43961,18549.26957,19491.17909,20036.36329,20595.98856,20837.16328,20905.12226,21182.01185,21925.39727,22585.51039,23104.1332,22621.00794,24069.47837
Togo,TGO,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1787.174459,1733.92147,1629.919696,1355.312757,1523.740184,1602.199988,1694.648022,1879.039602,1777.764199,1765.477938,1700.441397,1667.653809,1686.668345,1754.905804,1694.145887,1573.683752,1572.99505,1513.161163,1532.423976,1573.970673,1625.545446,1683.856263,1746.931262,1805.488919,1863.281894,1920.469307,1976.807793,2012.240693,2061.334176,2121.899918,2107.877763,2166.55401
Thailand,THA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7102.056264,7619.036169,8152.500092,8745.552017,9358.708398,10017.93367,10467.45461,10059.37681,9180.019523,9489.818324,9809.62237,10053.8154,10583.76186,11260.15811,11886.32462,12304.40208,12837.87792,13460.06056,13620.53237,13458.52671,14399.04451,14450.47883,15424.54427,15767.36081,15854.13186,16285.38657,16782.09867,17422.95235,18101.5175,18438.64738,17253.06778,17485.50852
Tajikistan,TJK,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4092.148779,3719.371003,2591.871631,2131.61906,1652.224201,1425.582163,1169.945378,1172.170092,1216.220057,1242.198818,1324.67911,1428.119707,1555.679602,1696.529338,1837.33112,1923.781794,2018.817874,2133.122434,2254.62991,2293.313229,2389.605921,2509.720156,2637.194886,2767.354769,2883.697905,2984.518548,3113.257637,3252.932655,3415.299465,3581.409187,3654.072934,3903.495763
Turkmenistan,TKM,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7207.933949,6685.071968,5523.289333,5451.062297,4393.759504,3987.545637,4175.819837,3642.188939,3849.210841,4431.460059,4622.078757,4772.176619,4736.780784,4843.567087,5034.24789,5629.069839,6174.738028,6773.095694,7665.452198,8015.809617,8616.889533,9717.641886,10604.00041,11471.18408,12421.36977,12993.53181,13562.52848,14205.02651,14845.34465,15538.41997,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10543.05266,10699.16011,10807.89388,11085.23831,11486.55756,11359.08902,11632.09723,12057.62395,12188.06662,12054.26627,12298.74436,12157.66404,12056.62203,12206.42563,12700.13068,13049.59954,13555.16619,14109.29617,14473.2896,14010.08701,14766.22015,15278.4369,15518.73397,15806.16236,15886.4084,15836.18686,15689.14937,15849.55661,15982.22529,15953.22468,14749.627,15618.17218
Timor-Leste,TLS,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2328.06418,2658.011341,2422.161761,2308.236698,2258.38417,2271.537022,2132.307779,2305.873618,2522.188742,2729.281474,2931.431717,3051.236134,3143.277792,3182.736105,3266.731666,3295.3038,3342.608766,3177.485137,3094.129787,3626.673162,3925.948159,4021.121607
Middle East & North Africa (IDA & IBRD countries),TMN,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6946.528306,6789.550262,6932.55133,6872.490442,6825.079853,6870.092724,7165.194529,7274.98823,7579.379203,7785.659726,8118.284033,8204.285423,8346.860012,8443.675689,8892.115999,9122.476928,9441.379655,9872.24328,10049.26902,10113.73407,10444.58836,10213.16928,10426.48621,10308.45301,10355.07477,10377.75227,10799.06007,10978.98251,10980.12205,10951.70373,10500.94258,10783.04325
Tonga,TON,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3764.933876,3999.132999,4002.695789,4145.452995,4342.441197,4651.52935,4721.002684,4761.253347,4857.457673,5015.023706,5033.805155,5194.943073,5417.036686,5510.456154,5344.184551,5311.730462,5261.80681,5231.68272,5437.418932,5129.269731,5166.305987,5541.100474,5631.409189,5702.728824,5860.75391,5943.732408,6311.561449,6466.340669,6410.512524,6377.35552,6346.230511,
South Asia (IDA & IBRD),TSA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1974.746299,1971.962703,2041.239481,2083.758122,2161.296463,2261.541833,2365.265274,2404.656008,2487.253946,2624.4573,2681.433484,2750.047613,2797.762097,2947.722069,3115.065374,3294.211854,3487.670715,3681.309495,3743.601993,3944.560546,4177.820623,4329.769304,4506.199102,4715.462597,4976.382649,5276.016918,5610.415948,5899.629315,6201.343091,6369.648115,5970.766272,6394.550388
Sub-Saharan Africa (IDA & IBRD countries),TSS,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2969.313941,2902.528671,2817.337671,2722.889049,2678.373452,2700.941788,2766.159273,2810.483516,2806.722384,2797.85072,2820.817791,2865.756902,2960.694457,3004.33865,3119.018049,3222.548212,3330.757814,3444.55792,3529.430355,3535.553771,3642.892862,3701.053138,3731.566092,3812.930274,3892.82611,3903.568348,3862.739975,3862.642114,3871.004831,3874.452186,3704.258448,3763.648857
Trinidad and Tobago,TTO,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10436.79311,10691.69737,11698.69006,11555.75099,11911.2446,12318.98196,13162.75039,14127.22798,15252.4731,16447.41221,17537.66155,18204.53402,19563.48277,22277.81324,23926.7943,25287.30171,28494.1876,29714.3136,30581.93252,29095.5978,29899.01745,29631.72021,29836.78499,30313.66543,29864.02646,30219.32677,28161.60085,27277.87832,26972.51781,26827.29412,24768.68155,24456.77655
Tunisia,TUN,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5795.931374,5889.797481,6212.429798,6217.055736,6291.64236,6328.467902,6676.854622,6944.384846,7188.790707,7541.786699,7819.922748,8045.873069,8088.407334,8405.725084,8861.284775,9093.567663,9481.849469,10016.3936,10330.89197,10532.77706,10733.99774,10409.94393,10743.75819,10898.36627,11123.20187,11113.55399,11114.47487,11234.49842,11398.02781,11420.84973,10313.9723,10554.13555
Turkiye,TUR,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12629.46728,12507.30779,12923.07901,13689.66096,12844.20684,13637.61761,14413.16073,15261.53695,15384.55395,14653.69744,15433.58712,14330.41814,15031.22298,15670.41763,16968.87361,18251.6691,19277.53069,20009.68889,19933.06727,18731.51938,20027.66683,21932.29457,22610.68277,24117.65847,24881.72779,25958.64076,26385.00194,27913.81872,28318.4358,28197.24883,28393.4659,31252.07694
Tuvalu,TUV,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2785.770279,2853.012172,2901.675739,2993.354032,3278.000307,3100.893507,2910.091419,3197.419398,3691.475447,3629.081843,3575.490735,3543.048004,3833.962297,3617.863497,3482.986203,3279.129854,3318.937436,3520.858448,3720.62976,3455.26289,3343.79856,3536.490509,3423.2316,3537.496173,3497.520822,3818.004788,3986.349594,4010.050723,4030.749614,4527.683995,4542.885414,4626.314504
Tanzania,TZA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1392.221924,1374.651489,1336.380249,1307.670898,1286.48877,1294.011353,1317.559814,1331.373169,1349.205933,1382.106201,1409.453979,1456.566772,1518.094482,1574.777588,1645.839966,1719.727783,1781.277588,1848.985474,1899.482056,1943.040894,2006.971313,2098.276611,2128.528809,2205.951416,2284.96167,2354.138916,2441.636963,2530.603271,2590.201172,2660.637451,2635.356689,2669.43335
Uganda,UGA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913.7267558,932.2898593,932.5702176,977.8555791,1008.011286,1090.044196,1153.906374,1177.889878,1200.445988,1259.738638,1260.984537,1286.170601,1355.240187,1397.79821,1446.1509,1489.778254,1599.215629,1679.956182,1769.524418,1830.954668,1873.513794,1985.271354,1996.917354,2002.722675,2035.584242,2067.588814,2088.647514,2074.652436,2124.792203,2182.899761,2175.031098,2182.570446
Ukraine,UKR,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16428.48047,14967.7334,13447.16406,11531.29883,8934.775391,7906.957031,7179.677734,7028.046387,6956.398926,7008.243652,7496.812988,8242.703125,8765.682617,9678.086914,10902.03809,11319.51074,12259.1582,13345.77148,13719.27148,11694.44824,12221.44043,12933.35645,12985.08691,13020.60059,12385.81348,11216.11816,11536.31641,11860.56055,12336.92676,12804.95508,12407.79004,12943.61426
Upper middle income,UMC,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5969.60271,5905.60685,5802.7031,5907.777946,5968.359902,6070.156311,6285.300205,6551.662713,6635.294983,6801.69928,7178.953643,7355.365447,7630.798164,8011.318791,8586.760074,9155.351308,9864.703431,10689.76666,11256.73174,11352.40701,12175.57491,12866.65988,13493.47666,14077.39644,14564.82354,15010.63131,15473.79044,16118.81992,16759.78917,17295.06735,17030.69732,18194.58741
Uruguay,URY,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11066.12886,11377.0311,12190.64869,12422.95869,13230.03194,12944.99585,13569.80902,14627.12829,15191.04743,14820.1233,14482.75455,13901.99391,12824.87321,12937.42687,13593.73217,14606.46611,15188.64444,16151.36953,17266.53048,17948.42895,19293.7408,20231.57316,20885.10524,21786.21194,22419.04375,22425.83008,22724.02213,23009.87423,23035.08339,23032.73404,21548.1196,22415.40429
United States,USA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40450.79722,39870.65183,40706.58501,41278.80096,42418.46007,43041.46773,44148.60584,45560.13039,47050.1795,48743.03791,50168.98672,50148.95939,50528.4737,51496.84202,52988.11218,54330.71655,55306.76044,55884.67745,55426.2175,53514.00417,54509.52073,54953.51133,55796.00473,56431.34957,57300.60716,58419.69037,58964.96537,59914.7778,61339.83834,62458.75335,59755.15266,63069.22555
Uzbekistan,UZB,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3638.87684,3544.586094,3074.658821,2936.448128,2729.637776,2656.632634,2650.609599,2736.364944,2808.46101,2897.820036,2967.60191,3052.281504,3134.961174,3229.847924,3430.628559,3626.620824,3849.594381,4154.702578,4457.699221,4735.99522,4953.961368,5185.68462,5472.833507,5781.15657,6075.192224,6401.115168,6663.949614,6840.70986,7082.925493,7348.146883,7344.220326,7734.832414
St. Vincent and the Grenadines,VCT,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6802.001506,6861.178937,7287.353379,7590.439107,7494.143352,8077.383362,8185.958476,8479.799379,8833.84505,9076.973834,9223.694235,9375.725837,9858.132166,10495.73192,10907.66155,11169.12131,11952.2675,12359.22473,12422.3997,12263.41297,11718.75193,11641.78945,11764.86122,12033.59453,12144.19101,12451.89535,12929.26272,13102.13049,13455.00782,13462.58277,12706.69002,12763.05578
"Venezuela, RB",VEN,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
